,isAssertionRoulette,isEagerTest,isLazyTest,isMysteryGuest,isSensitiveEquality,isResourceOptimism,isForTestersOnly,isIndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WMC_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,BUSWEIMER_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WMC_test,NOA_test,NOPA_test,NOP_test,McCABE_test,BUSWEIMER_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability,No. Methods,Vocabulary,Word,Special,Non Whithe Characters,No. Method Invoctions,AST size,Max Depth,Avg Depth,Deg2,DegPerm,Dexterity,No. Expressions,No. Try,No. Catch,No. Loop,No. Break,No. Continue,No. Conditions,No. Else,Bad API,Junit,Hamcrest,Mockito,No. Methods_prod,Vocabulary_prod,Word_prod,Special_prod,Non Whithe Characters_prod,No. Method Invoctions_prod,AST size_prod,Max Depth_prod,Avg Depth_prod,Deg2_prod,DegPerm_prod,Dexterity_prod,No. Expressions_prod,No. Try_prod,No. Catch_prod,No. Loop_prod,No. Break_prod,No. Continue_prod,No. Conditions_prod,No. Else_prod,Strings,Strings_prod,Numeric Literals,Numeric Literals_prod,Comments,Comments_prod,No. Field Access,No. Field Access_prod,No. Primitives,No. Primitives_prod,Avg Depth Squared,Avg Depth Squared_prod,No. &&,No. &&_prod,No. ||,No. ||_prod,No. Ternary,No. Ternary_prod
0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.254,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.967,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
1,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.967,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.254,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.001,0.006,0.0,0.0,0.0,-0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001,0.004,0.025,0.0,0.003,0.0,-0.0,0.999,0.0,0.0,0.003,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001,0.003,0.024,0.0,0.002,0.0,0.0,0.018,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.013,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.02,0.091,0.003,0.0,0.002,-0.0,0.0,0.0,0.123,0.119,0.004,0.005,0.0,0.0,-0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,-0.0,0.002,0.01,0.001,0.0,0.001,0.0,0.0,0.0,0.008,0.007,0.0,0.001,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.001,0.005,0.012,0.063,0.002,0.011,0.0,-0.0,-0.036,-0.0,0.0,0.009,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.001,0.002,0.021,0.084,0.689,0.003,0.025,0.0,0.0,0.517,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.013,0.0,0.0,0.002,0.453,0.0,0.0,0.0,0.001,-0.0,0.001,-0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.006,0.058,0.003,0.0,0.001,-0.0,0.001,0.0,0.102,0.077,0.025,0.025,0.0,0.0,-0.0,0.0,-0.0,0.0,0.001,0.001,0.0,0.0,0.002,-0.0,0.001,0.005,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.001,-0.001,-0.0,-0.001,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.001,0.003,0.008,0.039,0.001,0.006,-0.0,-0.0,-0.003,0.0,-0.0,0.005,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.001,0.003,0.008,-0.028,-0.309,0.002,0.035,0.0,-0.0,0.793,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.006,0.007,-0.0,0.001,-0.001,-0.5,0.0,0.001,0.0,0.002,-0.0,0.001,-0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.024,0.158,0.005,0.0,0.003,-0.0,0.0,0.0,0.135,0.089,0.048,0.049,0.0,0.0,0.0,0.0,0.0,-0.0,0.002,0.0,-0.0,0.0,0.004,-0.0,0.031,0.125,0.011,0.0,0.009,0.001,0.0,0.0,0.103,0.1,0.003,0.006,0.0,0.001,-0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.0,0.004,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.002,0.006,0.06,0.172,0.882,0.02,0.139,0.0,-0.0,-0.023,0.0,0.001,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.013,0.025,0.003,0.029,-0.0,-0.001,-0.15,-0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.161,0.001,0.007,0.0,0.009,-0.109,0.0,-0.0,0.003,0.0,-0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.043,0.261,0.008,-0.0,0.003,-0.0,-0.0,-0.0,0.687,0.542,0.144,0.147,-0.0,0.0,-0.0,0.0,0.0,0.0,0.005,0.0,0.0,-0.0,0.011,0.0,-0.004,-0.016,-0.0,-0.0,0.0,-0.001,-0.0,-0.0,-0.024,-0.023,-0.001,-0.002,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.001,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.009,-0.033,-0.198,-0.001,-0.026,-0.0,0.0,0.005,-0.0,-0.0,-0.018,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.001,-0.004,-0.024,-0.043,-0.181,-0.005,-0.054,-0.0,-0.001,-0.155,-0.0,-0.0,-0.041,-0.0,-0.0,-0.0,-0.0,-0.0,-0.002,-0.0,-0.043,-0.009,-0.003,-0.002,-0.006,0.113,-0.0,-0.001,-0.001,-0.002,-0.0,-0.003,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
7,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.07,-0.44,-0.015,-0.002,-0.012,-0.0,-0.0,-0.0,-0.003,0.061,-0.063,-0.066,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.003,-0.0,0.0,-0.001,-0.01,0.0,0.009,0.03,0.005,-0.0,0.004,-0.0,0.0,0.0,0.071,0.068,0.003,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.001,0.0,0.011,0.032,0.18,0.004,0.032,0.0,0.0,-0.001,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0,-0.0,0.0,-0.001,-0.013,-0.091,-0.138,-0.486,-0.018,-0.232,0.0,0.001,0.217,-0.0,-0.001,-0.162,-0.0,-0.0,-0.001,-0.0,-0.0,-0.008,-0.002,0.028,-0.03,0.003,-0.006,-0.001,0.592,-0.0,-0.002,0.001,-0.004,0.0,0.005,0.0,-0.002,0.0,-0.002,0.0,-0.0
8,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.023,-0.096,0.001,-0.0,0.001,0.0,-0.0,0.0,0.032,0.037,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.001,-0.0,-0.0,0.0,-0.002,0.0,-0.022,-0.028,-0.025,-0.001,-0.022,-0.001,-0.0,-0.0,-0.308,-0.302,-0.006,-0.02,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.003,-0.0,-0.0,0.0,-0.008,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.003,-0.006,-0.095,0.119,-0.043,-0.017,-0.193,-0.001,-0.0,0.001,0.0,-0.001,-0.114,-0.0,-0.0,-0.001,-0.0,0.0,-0.0,-0.0,-0.001,-0.0,0.0,0.0,-0.001,0.003,-0.004,-0.017,0.024,0.005,-0.018,0.0,-0.002,-0.003,-0.0,-0.0,-0.012,-0.0,-0.0,-0.0,0.0,0.0,-0.001,0.0,0.848,0.028,-0.018,-0.002,-0.006,-0.016,-0.0,-0.002,-0.004,-0.002,-0.0,-0.004,-0.0,0.0,-0.0,0.0,-0.0,0.0
9,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.032,-0.336,-0.003,-0.001,-0.001,-0.0,-0.002,-0.0,0.111,0.125,-0.023,-0.022,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.002,-0.002,-0.001,-0.001,-0.006,0.0,0.03,0.071,0.02,-0.001,0.015,-0.004,0.0,0.0,0.565,0.563,0.002,0.018,-0.0,0.003,-0.0,-0.0,0.001,-0.0,0.006,0.0,-0.0,-0.0,0.011,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.005,-0.0,-0.033,0.036,-0.182,-0.013,-0.082,0.0,0.0,0.003,0.0,-0.001,-0.076,-0.0,-0.0,-0.001,-0.0,-0.0,0.0,0.0,-0.001,-0.0,0.0,-0.0,-0.0,0.001,0.023,0.002,0.158,0.008,0.04,0.0,-0.014,-0.048,-0.0,-0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.304,0.065,-0.018,-0.001,-0.055,-0.182,-0.0,-0.003,-0.0,-0.003,0.001,-0.033,-0.0,0.001,-0.0,0.001,-0.0,0.0
10,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.075,0.714,0.002,0.002,-0.0,0.0,0.004,0.001,-0.21,-0.216,0.002,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.002,0.004,0.002,0.001,0.004,-0.0,0.038,0.19,0.004,0.0,0.001,-0.002,0.0,0.0,0.237,0.236,0.001,0.007,0.0,0.002,0.0,0.0,-0.0,0.0,0.002,0.0,-0.0,0.0,0.004,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.002,-0.041,0.03,-0.132,-0.016,-0.083,-0.0,-0.0,0.001,0.0,0.0,-0.06,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.001,-0.0,-0.0,0.0,-0.0,0.006,-0.042,-0.009,-0.225,-0.011,-0.104,0.001,0.035,0.074,0.0,0.001,-0.067,-0.001,-0.0,-0.0,-0.0,-0.001,-0.005,-0.001,0.248,-0.089,-0.007,-0.001,0.046,0.246,0.0,0.004,-0.0,0.005,-0.001,0.082,-0.0,-0.001,0.0,-0.002,-0.0,-0.0
